GENE	721_B_lymphoblasts	Adipocyte	BDCA4+_DentriticCells	BronchialEpithelialCells	CD105+_Endothelial	CD14+_Monocytes	CD19+_BCells(neg	CD33+_Myeloid	CD34+	CD4+_Tcells	CD56+_NKCells	CD71+_EarlyErythroid	CD8+_Tcells	CardiacMyocytes	Colorectaladenocarcinoma	Leukemia_chronicMyelogenousK-562	Leukemia_promyelocytic-HL-60	Leukemialymphoblastic(MOLT-4)	Lymphoma_burkitts(Daudi)	Lymphoma_burkitts(Raji)	SkeletalMuscle	SmoothMuscle	Spinalcord	TestisGermCell	TestisLeydigCell
MIA	1.066148	1.268482	1.027237	0.871595	1.190661	1.712062	0.988327	1.400778	1.175097	1.058366	1.400778	1.050584	0.817121	1.486381	17.579767	1.003891	0.801556	0.824903	1.214008	1.392996	1.089494	1.027237	1.385214	0.731518	0.832685
MINPP1	2.908517	0.946372	1.463722	2.618297	80.107256	1.785489	1.835962	1.92429	26.239748	1.015773	1.943218	98.138801	0.933754	1.70347	0.946372	0.864353	0.883281	0.712934	1.318612	1.709779	1.097792	2.498423	1.015773	0.788644	0.971609
MIR1306	2.5	0.910714	1.994048	0.85119	1.261905	0.97619	1.017857	1.178571	1.75	1.095238	2.160714	3.541667	0.964286	1.14881	1.208333	9.202381	0.922619	3.869048	1.142857	1.238095	1.029762	0.964286	1.065476	0.928571	1.059524
MIR1908	22.564675	147.03086	1.112278	5.887065	0.929744	0.769534	0.443861	1.739987	3.075509	0.382141	0.655286	0.481944	0.32042	1.011162	2.274458	9.233093	0.290217	12.024951	0.544977	0.535785	1.126724	2.83782	0.877216	0.61589	0.425476
MIR3658	62.57	0.93	8.79	15.19	7.14	1.03	1.04	1.7	3.66	0.99	2.19	0.92	0.9	1.47	1.0	2.94	2.94	1.79	1.28	2.28	1.14	2.93	1.03	1.09	0.95
MIR4640	1.686673	0.382887	0.210526	9.793783	0.089874	0.111419	0.524469	0.129886	0.347184	0.319483	0.129886	0.076947	0.174823	0.709141	6.148969	0.570637	0.261003	0.26839	0.369344	0.448753	0.421668	0.877809	18.384118	0.693136	0.661742
MIR4707	31.502146	0.7897	7.158798	2.077253	18.0	21.476395	5.939914	20.532189	17.974249	5.150215	2.240343	17.133047	2.695279	2.042918	1.484979	5.708155	15.93133	14.815451	48.88412	5.021459	0.781116	0.875536	0.875536	1.124464	0.995708
MIS18A	17.059289	0.924901	1.217391	0.932806	20.434783	1.011858	1.833992	1.391304	13.731225	1.12253	2.197628	3.367589	1.201581	1.470356	1.667984	6.29249	1.359684	4.213439	2.505929	1.936759	1.090909	1.067194	0.940711	3.952569	2.205534
MLC1	1.137255	0.888889	1.006536	0.901961	2.588235	0.993464	0.96732	1.215686	25.882353	0.993464	47.986928	0.862745	0.888889	1.163399	0.915033	0.823529	0.810458	0.732026	1.150327	1.254902	1.058824	1.03268	44.954248	0.954248	0.901961
MLXIP	1.146919	1.004739	22.132701	0.881517	15.014218	7.203791	5.35545	40.511848	27.345972	41.345972	1.829384	2.559242	42.824645	1.838863	0.900474	7.658768	0.777251	0.729858	1.127962	1.232227	1.184834	2.947867	0.938389	1.052133	0.872038
MME	1.185629	169.365269	1.365269	0.946108	2.179641	1.02994	1.017964	1.305389	4.790419	1.053892	1.149701	0.91018	0.898204	1.329341	0.97006	0.874251	1.652695	0.778443	31.281437	1.449102	1.137725	10.586826	1.02994	0.790419	0.958084
MMP1	1.130802	0.970464	0.995781	71.476793	0.978903	1.046414	1.021097	1.21519	1.198312	1.054852	1.122363	0.953586	0.902954	469.198312	0.987342	0.894515	0.877637	0.767932	1.299578	1.493671	1.341772	1769.021097	1.054852	0.793249	1.004219
MMP2	0.328313	178.253012	0.355422	2.472892	0.472892	0.457831	0.5	0.373494	0.620482	0.463855	0.415663	0.457831	0.439759	33.36747	0.560241	0.548193	0.493976	0.415663	0.680723	0.936747	1.253012	186.710843	1.864458	8.644578	3.891566
MNDA	11.002096	0.838574	88.549266	0.813417	15.073375	392.238994	3.647799	485.542977	18.519916	0.767296	20.628931	1.953878	0.733753	2.255765	0.842767	0.763103	0.712788	0.645702	1.21174	1.480084	1.672956	0.972746	1.119497	0.683438	1.002096
MPO	1.24359	0.974359	1.115385	0.987179	1.025641	1.076923	1.076923	312.833333	1035.923077	1.089744	1.192308	0.935897	0.974359	1.346154	1.0	0.884615	0.871795	0.794872	1.269231	1.410256	1.179487	1.141026	1.064103	0.820513	0.987179
MPP1	0.237408	0.394505	1.687918	0.290243	17.520958	9.228602	0.851004	9.426559	12.688975	0.328989	0.932723	53.663262	0.548785	0.640366	0.612892	8.522719	0.219091	2.150757	1.065868	0.390278	0.54808	0.450159	0.78267	0.625572	0.726312
MRPL12	4.01028	1.498572	1.107938	3.358081	2.432895	0.928612	0.511708	0.724158	1.878926	0.672758	0.945745	0.334666	0.696745	1.684752	6.866933	1.208452	2.253569	1.489435	3.987436	25.410623	1.016562	1.443746	0.82924	0.748144	0.671616
MRPS17	16.06	2.14	1.753333	12.66	17.406667	0.82	1.2	0.853333	6.32	1.08	1.473333	2.8	0.846667	2.38	2.553333	3.58	6.006667	1.946667	5.74	1.366667	1.073333	3.28	1.04	1.3	0.986667
MRPS33	6.184168	1.865105	3.338449	4.088045	3.603393	2.184976	2.951535	2.344911	6.062197	1.545234	1.981422	0.711632	1.54685	0.831987	0.528271	1.852989	5.910339	2.455574	6.617932	4.668013	1.003231	1.832795	1.101777	1.772213	1.071082
MRS2	3.8	0.92381	1.885714	2.057143	1.095238	1.066667	1.419048	1.419048	1.352381	1.152381	1.333333	0.866667	1.714286	1.295238	1.761905	3.72381	4.647619	1.361905	1.247619	1.514286	1.142857	1.057143	1.285714	0.761905	0.942857
MS4A1	315.2	0.963636	69.145455	0.981818	1.181818	1.054545	586.127273	1.290909	1.290909	1.218182	3.763636	0.909091	1.618182	1.236364	1.0	0.890909	138.763636	0.8	163.618182	57.654545	1.090909	1.127273	1.054545	0.836364	0.981818
MS4A3	1.155378	0.972112	1.043825	0.956175	0.98008	1.059761	1.027888	8.422311	56.486056	1.027888	1.131474	0.940239	0.900398	1.418327	1.003984	20.119522	0.884462	0.76494	1.322709	1.513944	1.410359	1.115538	1.051793	0.788845	1.043825
MS4A6A	1.150685	0.90411	245.068493	0.90411	13.39726	544.041096	0.972603	538.821918	3.109589	1.013699	1.09589	0.863014	0.890411	1.780822	0.917808	0.835616	0.821918	0.739726	1.178082	1.287671	1.041096	1.054795	1.068493	0.835616	0.931507
MSMO1	16.258652	16.12629	0.935033	45.072253	0.446873	0.281724	0.977535	0.482089	0.425015	0.476017	1.022465	0.278081	0.446873	0.727383	2.150577	5.287189	2.772313	4.23558	2.411658	2.229508	0.530662	1.216758	9.893139	5.24833	1.078324
MT1E	0.056403	3.518135	0.067506	15.638046	0.027535	0.097261	0.025315	0.035085	0.027535	0.199556	0.072391	0.034937	0.287639	0.811103	2.240711	0.088971	0.151739	0.205033	0.238934	0.575574	2.145226	2.617172	2.737972	0.248113	0.207402
MT1X	0.161414	11.438622	0.191411	29.956432	0.184448	0.45978	0.075529	0.228015	0.2398	0.518882	0.348362	0.052852	0.7244	0.658156	1.403089	0.125346	0.29908	0.363539	0.373181	0.432997	26.884564	1.815731	3.367556	0.287117	0.183555
MTF2	26.541667	0.791667	12.871528	0.951389	20.996528	6.548611	31.045139	11.434028	48.604167	7.048611	18.020833	7.711806	10.722222	1.225694	1.256944	2.232639	1.451389	14.96875	7.65625	1.15625	0.951389	1.03125	0.815972	4.621528	3.225694
MUTYH	3.464995	0.946708	1.6907	0.944619	1.214211	0.996865	1.870428	1.239289	2.440961	1.901776	1.203762	1.483804	1.874608	0.944619	0.986416	1.866249	0.996865	3.901776	2.46186	1.350052	1.126437	0.806688	1.168234	0.721003	0.948798
MX1	52.376543	0.845679	67.592593	0.771605	0.858025	13.938272	11.919753	8.506173	1.037037	7.919753	5.895062	0.771605	4.796296	0.993827	0.833333	0.753086	0.67284	1.080247	1.08642	1.135802	1.012346	0.882716	4.962963	0.728395	0.808642
MXRA8	0.182515	55.110429	0.223926	0.358896	0.674847	0.194785	0.268405	0.15184	0.167178	0.277607	0.142638	0.134969	0.228528	2.995399	0.489264	0.983129	0.478528	0.46319	0.900307	0.803681	2.044479	16.345092	1.674847	1.516871	1.230061
MYB	3.219298	0.947368	6.464912	0.894737	69.087719	1.035088	1.254386	11.578947	355.526316	1.236842	1.131579	1.719298	0.991228	1.210526	0.95614	7.561404	1.964912	177.280702	1.245614	1.342105	1.166667	1.078947	1.008772	0.780702	0.947368
MYL9	0.430952	47.116667	0.242857	0.35	0.233333	0.652381	0.395238	0.388095	0.438095	0.242857	0.259524	0.238095	0.214286	22.67619	1.228571	0.245238	0.27381	0.180952	0.35	0.409524	1.009524	55.495238	6.416667	49.154762	21.014286
MYLK	0.121471	2.013272	0.317175	0.274435	0.48251	0.373411	0.164211	0.170959	0.627601	0.130469	0.136093	0.113598	0.111349	0.268811	0.202452	0.235069	0.223822	0.305927	0.284557	0.276684	0.972894	0.799685	4.425824	30.003374	14.67439
MYLPF	1.175627	1.11828	1.089606	0.989247	1.010753	1.060932	1.053763	1.275986	1.275986	1.089606	1.189964	0.9319	0.953405	1.247312	0.996416	0.982079	0.924731	0.817204	1.261649	1.383513	2175.369176	1.132616	1.0681	0.860215	0.989247
MYO15B	0.534091	0.943182	8.176136	0.840909	0.960227	3.045455	3.136364	12.505682	19.505682	7.170455	1.761364	0.403409	8.920455	1.198864	1.704545	0.818182	0.681818	0.738636	1.090909	1.238636	1.096591	0.965909	1.034091	0.823864	0.909091
MYO1B	0.697065	1.551363	0.655136	53.480084	0.780922	0.870021	0.917191	0.896226	0.885744	0.655136	0.828092	0.775681	0.618449	4.90566	0.91195	0.681342	0.644654	1.048218	1.084906	1.320755	1.72956	25.04717	0.801887	0.712788	1.027254
MYO1D	0.956835	38.097122	0.92446	2.104317	1.136691	0.985612	0.97482	1.107914	1.068345	0.953237	1.043165	0.971223	0.744604	1.517986	72.154676	2.838129	0.751799	0.658273	1.21223	1.417266	1.42446	1.043165	2.122302	0.748201	1.010791
MYOF	14.961957	56.396739	8.358696	99.184783	0.61413	8.451087	0.695652	31.972826	0.711957	0.619565	1.923913	0.619565	0.576087	13.76087	32.282609	0.679348	0.63587	0.565217	0.875	0.940217	1.733696	58.690217	1.418478	0.603261	0.744565
MYOM1	1.185185	0.987654	1.074074	0.975309	1.0	1.037037	1.061728	1.246914	1.234568	1.074074	1.123457	0.938272	0.91358	1.308642	1.0	0.901235	0.888889	0.802469	1.283951	1.432099	26.148148	1.123457	1.876543	0.839506	0.987654
MYOM2	1.951456	0.970874	1.116505	0.961165	1.0	1.048544	1.048544	1.242718	1.271845	1.048544	759.76699	0.902913	0.941748	1.213592	0.980583	0.893204	0.873786	0.932039	1.262136	1.417476	100.213592	1.116505	1.058252	1.38835	0.970874
MYOZ1	1.157895	0.923977	1.122807	0.959064	0.900585	1.017544	0.97076	1.239766	1.134503	1.017544	1.181287	0.935673	0.900585	1.157895	0.947368	0.865497	0.830409	0.783626	1.216374	1.80117	316.830409	1.040936	1.052632	0.807018	1.064327
NAB1	0.818898	0.889764	0.76378	0.838583	0.940945	1.129921	0.948819	1.122047	1.07874	0.862205	0.976378	0.980315	0.76378	3.34252	0.92126	0.814961	0.814961	0.645669	1.377953	1.728346	2.464567	1.094488	0.956693	0.700787	1.216535
NACC2	0.95	2.516667	0.983333	0.825	0.85	17.991667	0.858333	13.308333	1.016667	0.916667	3.675	0.791667	0.85	2.008333	2.041667	0.808333	0.716667	0.633333	1.058333	1.2	1.0	5.158333	57.45	2.433333	0.833333
NAGA	3.779221	0.993506	29.974026	0.844156	1.097403	23.448052	1.077922	18.824675	2.194805	1.097403	2.123377	0.935065	0.974026	1.25974	0.993506	0.922078	0.883117	0.805195	1.272727	1.357143	1.11039	1.12987	1.064935	0.798701	0.935065
NAIP	1.102564	0.948718	16.803419	0.923077	0.957265	66.350427	1.196581	129.145299	2.162393	2.863248	1.273504	0.923077	2.222222	1.461538	0.974359	0.863248	0.854701	0.957265	1.273504	1.444444	1.25641	1.076923	1.025641	0.837607	1.179487
NANS	5.481064	0.910556	6.485093	3.664786	3.455278	5.663175	1.092667	4.92506	4.456084	0.952458	1.395649	0.847703	0.747784	2.053183	5.319903	6.393231	4.842869	0.905721	6.541499	4.048348	1.353747	3.771152	0.973409	1.031426	0.823529
NBEAL2	10.766484	0.703297	3.887363	0.953297	0.912088	9.167582	1.043956	29.068681	2.857143	7.068681	11.662088	0.802198	8.107143	5.005495	2.565934	1.461538	4.282967	1.472527	1.129121	43.222527	1.090659	0.722527	0.777473	1.148352	0.925824
NCALD	1.031802	0.876325	1.257951	0.883392	1.858657	1.031802	11.540636	1.194346	5.575972	32.989399	1.088339	0.876325	87.618375	1.194346	0.897527	6.487633	0.812721	0.713781	1.166078	1.399293	1.194346	0.996466	0.939929	0.742049	0.932862
NCF1	52.814815	0.981481	131.962963	1.0	1.055556	245.481481	202.092593	184.111111	1.333333	1.12963	1.296296	0.925926	1.0	1.259259	1.018519	0.907407	16.166667	0.814815	23.259259	583.518519	1.111111	1.12963	1.074074	0.851852	1.0
NCF1B	52.814815	0.981481	131.962963	1.0	1.055556	245.481481	202.092593	184.111111	1.333333	1.12963	1.296296	0.925926	1.0	1.259259	1.018519	0.907407	16.166667	0.814815	23.259259	583.518519	1.111111	1.12963	1.074074	0.851852	1.0
NCF1C	52.814815	0.981481	131.962963	1.0	1.055556	245.481481	202.092593	184.111111	1.333333	1.12963	1.296296	0.925926	1.0	1.259259	1.018519	0.907407	16.166667	0.814815	23.259259	583.518519	1.111111	1.12963	1.074074	0.851852	1.0
NCF2	46.072165	0.979381	142.989691	2.731959	2.402062	540.020619	1.494845	636.113402	1.690722	1.041237	35.628866	0.938144	0.938144	1.278351	0.979381	0.896907	0.876289	0.783505	1.268041	1.391753	1.14433	1.123711	1.061856	0.835052	0.989691
NCF4	127.978102	0.875912	24.70073	0.854015	0.978102	31.510949	28.014599	60.627737	4.540146	1.868613	1.124088	0.890511	0.846715	1.277372	1.087591	0.875912	0.890511	0.766423	4.525547	1.343066	1.620438	1.080292	0.985401	0.788321	0.927007
NCKAP1L	17.166052	0.904059	84.892989	0.885609	1.911439	45.479705	13.416974	59.468635	33.188192	15.169742	66.03321	0.911439	7.597786	1.239852	0.95941	1.129151	0.940959	1.243542	1.457565	2.398524	1.830258	1.00738	1.02214	0.797048	0.948339
NCOA3	33.794872	1.0	42.820513	0.897436	1.162393	8.196581	49.794872	15.948718	3.17094	11.316239	14.786325	0.820513	10.897436	1.145299	0.940171	0.923077	6.888889	0.931624	1.538462	12.931624	1.051282	1.042735	0.957265	0.717949	0.880342
NDUFAF4	7.732809	1.273084	1.045187	4.137525	2.805501	0.935167	1.901768	1.076621	3.127701	1.387033	1.053045	0.719057	1.111984	1.607073	0.990177	4.455796	11.222004	1.489194	5.504912	6.298625	1.005894	1.359528	0.86444	0.715128	0.797642
NEB	1.240964	0.987952	1.096386	0.975904	1.024096	1.060241	1.072289	1.289157	1.277108	1.108434	1.204819	0.939759	0.975904	1.325301	1.0	0.903614	0.879518	0.795181	1.289157	1.421687	1134.746988	1.120482	1.060241	0.831325	0.987952
NEBL	0.709677	0.854839	0.623656	0.672043	0.634409	0.61828	0.645161	0.774194	0.72043	0.682796	0.741935	0.639785	0.548387	0.88172	12.005376	0.532258	0.602151	0.548387	0.88172	0.989247	0.924731	0.715054	53.930108	0.586022	0.919355
NEIL1	0.413919	0.941392	0.355311	0.495726	0.993895	0.835165	1.920635	1.15873	1.161172	0.683761	1.620269	0.904762	0.775336	1.326007	0.960928	0.702076	0.782662	0.728938	7.202686	1.376068	1.288156	1.062271	1.028083	0.733822	0.995116
NEIL3	1.479821	0.96861	0.96861	0.959641	0.959641	1.03139	0.995516	1.219731	1.345291	1.03139	1.103139	1.067265	0.941704	1.35426	0.995516	0.887892	0.869955	8.735426	1.300448	1.363229	1.273543	1.103139	1.040359	0.834081	1.004484
NEK2	29.995105	0.861478	0.802741	0.983847	31.179638	0.944689	0.876163	1.257954	3.348018	0.866373	0.969163	22.966226	0.724425	2.310328	4.894763	10.812531	5.898189	5.423397	6.387665	5.746451	1.473324	1.052374	0.949584	15.810083	13.142438
NEK7	2.168203	1.409219	2.449294	1.218815	1.09238	4.056068	2.378928	2.422954	1.658702	6.100094	5.78476	1.419379	6.996802	10.57159	0.893697	0.918532	0.499718	0.916651	0.88429	1.245155	0.928316	9.951082	3.377234	0.901599	0.503481
NELL2	0.37336	0.686176	0.316852	0.655903	0.45005	0.230071	0.611504	0.367306	0.310797	52.783047	0.879919	0.478305	61.319879	1.380424	8.47225	0.544904	0.595358	0.454087	1.525732	1.162462	1.144299	0.63774	2.456105	0.524723	0.645812
NET1	1.246726	0.871661	0.84966	12.486118	3.608172	0.613934	0.801467	0.765846	4.750131	0.855946	0.905186	2.159246	0.40021	1.036145	18.255631	6.248298	0.760608	1.091671	1.193295	0.866422	1.002619	0.817182	1.306443	0.746988	0.917758
NFE2	1.219512	0.97561	1.109756	0.963415	79.890244	116.841463	1.036585	49.670732	78.073171	1.060976	1.170732	492.97561	0.95122	1.268293	1.0	16.268293	0.865854	0.804878	1.256098	1.378049	1.207317	1.109756	1.04878	0.817073	0.97561
NFE2L3	1.488	0.928	0.928	0.890667	0.933333	1.210667	0.949333	1.098667	1.349333	0.912	0.976	0.912	0.816	1.738667	60.213333	0.874667	1.76	0.688	1.338667	1.898667	1.738667	1.056	1.013333	0.752	1.082667
NFKBIE	54.27907	0.988372	8.581395	0.988372	1.0	8.709302	4.360465	2.069767	1.372093	1.093023	1.209302	0.930233	0.965116	1.255814	1.0	0.895349	2.302326	0.802326	1.267442	57.418605	1.127907	1.127907	1.05814	1.0	0.976744
NID1	0.97006	120.323353	0.964072	0.856287	1.125749	1.922156	0.898204	1.353293	1.101796	0.892216	1.005988	0.844311	0.760479	3.39521	0.886228	0.790419	0.772455	0.682635	1.161677	1.335329	1.383234	52.598802	0.952096	1.964072	0.934132
NINJ2	3.491713	0.961326	2.110497	0.939227	2.01105	25.679558	1.18232	13.60221	4.674033	1.071823	2.243094	51.071823	0.939227	1.281768	0.983425	0.872928	0.850829	51.049724	1.226519	1.359116	1.104972	1.071823	2.464088	0.81768	0.939227
NINL	39.142857	0.988095	0.988095	0.940476	0.988095	1.011905	1.02381	1.190476	1.22619	1.035714	1.166667	0.904762	0.916667	1.238095	1.0	0.880952	0.845238	16.97619	1.22619	1.357143	1.071429	1.511905	1.416667	2.333333	0.952381
NKG7	1.782178	0.970297	13.415842	0.940594	1.0	8.980198	1.069307	6.267327	5.742574	157.841584	1373.90099	0.920792	384.069307	1.306931	0.990099	0.871287	0.851485	0.80198	1.257426	1.415842	1.168317	1.108911	1.009901	0.80198	0.980198
NKX3-1	1.086792	0.950943	0.943396	0.913208	0.981132	0.988679	1.154717	1.124528	1.230189	0.996226	1.026415	0.90566	0.898113	1.260377	0.950943	0.85283	0.837736	5.09434	1.230189	1.358491	1.14717	1.124528	1.026415	34.739623	4.686792
NLRP1	11.516484	0.978022	14.428571	3.989011	1.296703	17.582418	12.571429	42.527473	1.56044	66.868132	22.802198	0.923077	79.956044	1.230769	0.978022	1.934066	0.868132	0.78022	1.241758	1.362637	1.21978	1.153846	1.032967	0.824176	0.967033
NLRP3	1.28	1.008	7.648	1.008	1.024	87.632	1.088	194.992	6.416	1.12	1.264	0.944	0.992	1.296	1.008	0.912	0.896	0.816	1.28	1.408	1.152	1.152	1.088	0.832	0.992
NMI	81.606897	1.296552	39.77931	1.068966	39.393103	74.986207	33.468966	55.634483	88.57931	25.034483	46.317241	10.2	17.144828	1.262069	5.455172	9.496552	0.689655	15.8	10.482759	3.482759	1.075862	3.344828	0.896552	0.731034	0.862069
NNMT	0.326627	59.106509	0.27929	0.466272	4.356213	0.276923	0.267456	0.294675	0.312426	0.333728	0.312426	0.469822	0.353846	29.643787	0.431953	11.818935	0.289941	0.226036	0.346746	1.055621	17.018935	42.456805	0.804734	0.628402	1.213018
NOTCH1	1.006878	0.866575	1.127923	2.321871	0.85282	4.104539	0.913343	2.701513	2.833563	1.661623	4.481431	0.737276	1.826685	1.397524	0.993122	0.850069	0.671252	13.746905	1.419532	0.896836	1.477304	1.015131	1.11967	0.64099	0.946355
NPC1	6.846918	1.717694	42.015905	9.650099	0.544732	1.037773	0.751491	0.922465	1.00994	1.467197	6.795229	0.465209	4.047714	0.926441	5.84493	2.66004	0.4334	0.425447	0.858847	0.902584	0.703777	2.083499	8.385686	0.982107	0.652087
NQO1	1.386555	10.764706	0.991597	28.159664	0.97479	0.991597	1.033613	1.176471	1.201681	1.033613	1.084034	0.915966	0.907563	6.033613	9.403361	1.12605	0.87395	0.789916	1.268908	1.319328	1.12605	26.302521	1.12605	0.789916	0.983193
NQO2	0.432277	5.319885	0.979827	1.380403	1.610951	3.639769	0.576369	6.752161	2.731988	1.149856	1.262248	0.974063	0.766571	1.56196	1.524496	14.178674	2.657061	0.876081	2.501441	2.524496	1.587896	1.072046	1.034582	0.642651	0.567723
NR1H3	1.126844	45.315634	0.99705	0.926254	0.890855	0.985251	0.985251	1.20354	1.221239	0.967552	1.150442	0.843658	0.861357	1.20354	0.932153	0.855457	0.820059	0.743363	1.179941	1.286136	1.20944	1.073746	1.00295	1.274336	1.168142
NR4A2	0.852547	0.80429	5.163539	0.739946	0.879357	1.962466	1.887399	71.994638	1.662198	1.120643	3.067024	0.756032	1.533512	1.174263	0.798928	0.718499	0.691689	0.632708	1.077748	1.19571	1.158177	0.91689	1.683646	0.782842	0.873995
NRGN	1.251269	0.794416	3.340102	0.753807	0.913706	80.07868	8.507614	21.555838	2.652284	0.895939	1.096447	0.804569	0.64467	1.086294	0.944162	1.162437	1.010152	0.647208	4.796954	1.352792	0.989848	0.98731	3.827411	0.690355	0.888325
NRIP1	0.528073	1.54173	1.99393	4.063733	1.013657	2.837633	6.424886	5.83915	29.408194	1.532625	2.822458	0.433991	2.060698	1.068285	0.418816	0.919575	0.570561	0.694992	0.525038	0.558422	1.23824	7.471927	1.514416	0.807284	0.864947
NRN1	16.506383	5.0	0.731915	0.86383	0.706383	0.8	0.706383	0.761702	0.965957	0.821277	0.753191	0.604255	0.646809	1.068085	0.834043	0.817021	0.765957	22.497872	1.110638	0.957447	0.961702	0.92766	1.86383	0.765957	0.851064
NRP1	1.096525	1.351351	2.455598	0.988417	0.988417	1.050193	1.073359	1.196911	1.274131	1.003861	1.096525	0.934363	0.880309	21.868726	0.996139	0.911197	0.888031	0.795367	1.281853	1.428571	1.250965	19.745174	1.073359	0.833977	0.996139
NT5DC2	43.521277	1.957447	3.138298	38.595745	0.978723	1.0	0.989362	1.234043	4.851064	1.0	1.138298	0.882979	0.893617	51.56383	2.574468	15.978723	8.819149	1.276596	24.968085	1.595745	1.106383	31.06383	1.021277	1.085106	0.946809
NUP133	11.864916	0.769231	5.624765	1.073171	15.549719	2.589118	1.711069	2.91182	22.412758	1.32833	6.851782	2.345216	3.542214	1.204503	0.97561	4.690432	2.187617	2.97561	2.401501	1.20075	0.9606	0.881801	1.069418	1.849906	0.881801
NUP188	6.339286	0.919643	1.375	1.571429	2.071429	1.357143	1.133929	1.464286	3.383929	5.258929	1.866071	3.794643	4.830357	1.464286	5.928571	2.410714	1.508929	2.544643	2.758929	1.482143	1.026786	1.071429	1.0	4.946429	7.098214
NUP37	38.130612	0.914286	3.371429	12.032653	43.053061	1.640816	4.089796	2.195918	12.82449	1.665306	5.110204	5.012245	0.922449	1.461224	3.942857	17.17551	7.444898	5.62449	6.236735	1.983673	1.167347	2.604082	0.938776	0.77551	0.930612
NUP98	5.187773	0.951965	1.379913	0.951965	2.017467	1.048035	1.048035	1.458515	5.414847	1.187773	1.257642	2.19214	2.462882	1.528384	3.065502	0.873362	0.855895	1.834061	1.231441	1.353712	1.091703	1.10917	1.0131	46.331878	21.606987
NUPR1	0.169151	11.060272	0.103046	12.641607	0.310434	0.293584	0.136099	0.169151	0.233312	0.137395	0.123137	0.229423	0.134154	5.04083	0.174336	0.346079	0.217758	0.181465	0.425794	0.219702	1.011666	4.257939	3.386261	2.313027	1.165911
NUSAP1	203.438017	0.917355	2.322314	1.818182	111.61157	1.0	1.024793	7.429752	76.454545	0.942149	1.165289	192.090909	0.876033	9.834711	25.942149	10.429752	55.016529	60.446281	9.867769	20.628099	1.099174	1.082645	0.950413	1.669421	1.049587
NXF3	92.566038	0.958491	0.996226	0.920755	1.041509	1.162264	1.011321	1.25283	1.275472	1.049057	1.116981	0.90566	0.898113	1.313208	0.943396	0.867925	0.837736	0.807547	1.222642	1.343396	1.54717	1.071698	1.026415	68.513208	6.588679
OAS2	13.016043	0.909091	4.759358	0.919786	0.951872	6.427807	2.673797	10.748663	1.347594	3.454545	7.304813	0.84492	3.871658	1.165775	0.941176	0.898396	1.368984	0.748663	14.737968	1.336898	1.262032	1.122995	0.973262	0.780749	1.475936
OAT	0.033253	1.121446	0.665542	5.093012	7.884016	0.891566	0.56755	2.116145	2.063454	0.62506	1.240161	6.528032	0.70506	0.646747	1.058795	0.999839	1.325783	0.407871	0.050924	0.911325	0.105542	2.16241	2.043373	1.514699	0.442088
OBSL1	0.81448	11.099548	3.443439	0.850679	0.751131	0.918552	0.78733	0.850679	2.742081	0.674208	0.904977	0.696833	0.647059	1.294118	28.891403	2.538462	0.665158	0.515837	0.954751	1.113122	1.18552	1.832579	0.968326	3.633484	0.950226
ODF2	6.162162	1.081081	1.261261	0.954955	0.972973	1.045045	1.234234	1.225225	1.234234	1.117117	1.81982	0.936937	0.963964	1.414414	1.594595	0.882883	0.918919	0.945946	1.333333	1.459459	1.243243	1.117117	1.0	211.945946	99.90991
OGT	5.154362	0.90604	35.114094	0.879195	0.919463	1.234899	1.020134	4.503356	4.550336	31.288591	4.147651	0.818792	39.919463	1.114094	3.885906	1.295302	1.832215	2.469799	3.744966	1.234899	0.986577	1.040268	0.95302	0.751678	0.845638
OPHN1	0.370638	0.932632	0.859429	0.208979	1.641322	2.432459	2.189912	2.610874	1.352958	1.579616	1.315172	2.317368	1.577941	0.208054	0.250867	0.918766	0.335683	0.425295	0.556852	0.326439	3.098567	0.216952	0.804079	1.938063	6.146175
OPN3	1.787879	1.127273	97.715152	4.357576	1.10303	24.860606	48.866667	19.527273	20.248485	0.975758	2.187879	0.709091	0.824242	1.084848	1.006061	1.666667	0.539394	0.654545	1.127273	0.993939	1.024242	0.824242	0.890909	0.763636	0.860606
OSER1	2.413043	3.565217	7.902174	3.0	1.054348	2.663043	10.076087	12.641304	3.097826	3.586957	7.184783	0.826087	4.097826	1.434783	2.336957	0.73913	1.576087	2.076087	3.663043	1.445652	0.978261	1.271739	0.956522	15.586957	17.293478
P2RX5	44.642857	0.892857	32.404762	0.892857	1.071429	1.02381	457.130952	1.142857	25.166667	12.52381	7.988095	0.845238	8.130952	1.178571	1.845238	0.869048	208.452381	7.071429	20.059524	538.880952	1.130952	1.047619	0.964286	0.77381	0.892857
P2RY13	1.223684	0.986842	2.592105	0.986842	1.302632	118.763158	1.065789	32.355263	1.289474	1.078947	1.25	0.934211	0.947368	1.302632	1.0	0.907895	0.894737	0.802632	1.276316	1.407895	1.171053	1.144737	1.131579	0.828947	0.986842
P2RY14	1.105263	0.969925	147.93985	0.947368	0.977444	1.082707	38.571429	1.225564	1.240602	1.022556	1.368421	0.954887	0.932331	1.616541	1.0	0.887218	0.879699	0.759398	1.315789	1.526316	1.406015	1.112782	1.06015	0.781955	1.030075
